"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.243875280E0,-3.825000048E0,1.181250095E0,-5.321250153E1,5.336287376E1
3.253875280E0,-3.562500238E0,1.312500000E0,-5.326875305E1,5.340387735E1
3.263875280E0,-3.431250095E0,1.068750024E0,-5.334375381E1,5.346467782E1
3.273875280E0,-3.731250048E0,1.012500048E0,-5.351250076E1,5.365198152E1
3.283875280E0,-3.656250238E0,1.162500024E0,-5.326875305E1,5.340673763E1
3.293875280E0,-3.731250048E0,1.162500024E0,-5.343750381E1,5.358022440E1
3.303875280E0,-4.106250286E0,1.050000072E0,-5.345625305E1,5.362401311E1
3.313875280E0,-3.993750095E0,1.068750024E0,-5.325000381E1,5.341025344E1
3.323875280E0,-4.331250191E0,8.250000477E-1,-5.345625305E1,5.363777907E1
3.333875280E0,-4.275000095E0,5.437500477E-1,-5.355000305E1,5.372312460E1
3.343875280E0,-4.012500286E0,6.750000119E-1,-5.375625229E1,5.391002174E1
3.353875280E0,-3.900000095E0,3.375000060E-1,-5.383125305E1,5.397339819E1
3.363875280E0,-3.768750191E0,5.250000358E-1,-5.401875305E1,5.415260644E1
3.373875280E0,-4.031250000E0,6.750000119E-1,-5.420625305E1,5.436013679E1
3.383875280E0,-3.225000143E0,7.500000000E-1,-5.435625076E1,5.445700252E1
3.393875280E0,-3.300000191E0,8.062500358E-1,-5.467500305E1,5.478043446E1
3.403875280E0,-3.206250191E0,8.250000477E-1,-5.415000153E1,5.425111363E1
3.413875280E0,-3.581250191E0,8.812500238E-1,-5.392500305E1,5.405097509E1
3.423875280E0,-4.031250000E0,8.062500358E-1,-5.392500305E1,5.408148454E1
3.433875280E0,-4.181250095E0,1.012500048E0,-5.377500153E1,5.394681453E1
3.443875280E0,-3.975000143E0,9.187500477E-1,-5.370000076E1,5.385475661E1
3.453875280E0,-3.825000048E0,5.437500477E-1,-5.341875076E1,5.355827875E1
3.463875280E0,-4.031250000E0,3.000000119E-1,-5.341875076E1,5.357148411E1
3.473875280E0,-4.368750095E0,-5.625000224E-2,-5.336250305E1,5.354106717E1
3.483875280E0,-4.125000000E0,7.500000298E-2,-5.355000305E1,5.370869647E1
3.493875280E0,-3.768750191E0,-1.875000075E-2,-5.362500381E1,5.375727731E1
3.503875280E0,-3.375000238E0,-7.500000298E-2,-5.368125153E1,5.378729420E1
3.513875280E0,-3.225000143E0,-3.375000060E-1,-5.366250229E1,5.376038210E1
3.523875280E0,-3.093750238E0,-4.125000238E-1,-5.385000229E1,5.394037628E1
3.533875280E0,-2.531250000E0,-7.500000298E-2,-5.396250153E1,5.402188836E1
3.543875280E0,-2.681250095E0,1.875000075E-2,-5.381250381E1,5.387926336E1
3.553875280E0,-2.437500000E0,1.875000000E-1,-5.392500305E1,5.398039011E1
3.563875280E0,-2.625000000E0,4.125000238E-1,-5.441250229E1,5.447734563E1
3.573875280E0,-2.493750095E0,2.812500000E-1,-5.445000076E1,5.450780196E1
3.583875280E0,-2.737500191E0,6.562500000E-1,-5.428125381E1,5.435420027E1
3.593875280E0,-2.981250048E0,8.812500238E-1,-5.450625229E1,5.459483485E1
3.603875280E0,-2.981250048E0,9.375000596E-1,-5.435625076E1,5.444601689E1
3.613875280E0,-3.206250191E0,8.625000119E-1,-5.437500381E1,5.447627912E1
3.623875280E0,-3.000000000E0,1.012500048E0,-5.437500381E1,5.446711114E1
3.633875280E0,-2.700000048E0,9.187500477E-1,-5.441250229E1,5.448719581E1
3.643875280E0,-2.737500191E0,8.062500358E-1,-5.409375381E1,5.416897773E1
3.653875280E0,-3.056250095E0,8.062500358E-1,-5.424375153E1,5.433576431E1
3.663875280E0,-3.318750143E0,4.875000119E-1,-5.458125305E1,5.468422939E1
3.673875280E0,-3.543750048E0,5.250000358E-1,-5.448750305E1,5.460514425E1
3.683875280E0,-4.143750191E0,4.500000179E-1,-5.460000229E1,5.475886609E1
3.693875280E0,-4.293750286E0,1.500000060E-1,-5.475000381E1,5.491831852E1
3.703875280E0,-4.293750286E0,3.750000149E-2,-5.497500229E1,5.514243896E1
3.713875280E0,-4.631250381E0,9.375000000E-2,-5.469375229E1,5.488956011E1
3.723875280E0,-4.518750191E0,3.750000149E-2,-5.456250381E1,5.474931353E1
3.733875280E0,-4.650000095E0,3.375000060E-1,-5.476875305E1,5.496683289E1
3.743875280E0,-4.368750095E0,5.250000358E-1,-5.422500229E1,5.440323957E1
3.753875280E0,-3.750000238E0,5.437500477E-1,-5.424375153E1,5.437593903E1
3.763875280E0,-3.806250095E0,3.750000000E-1,-5.439375305E1,5.452805274E1
3.773875280E0,-3.900000095E0,5.062500238E-1,-5.416875076E1,5.431132340E1
3.783875280E0,-3.918750048E0,7.875000238E-1,-5.409375381E1,5.424122934E1
3.793875280E0,-3.862500191E0,1.068750024E0,-5.398125076E1,5.412981220E1
3.803875280E0,-3.618750095E0,1.125000000E0,-5.398125076E1,5.411410547E1
3.813875280E0,-3.356250048E0,9.562500119E-1,-5.385000229E1,5.396296485E1
3.823875280E0,-3.093750238E0,7.875000238E-1,-5.415000153E1,5.424402375E1
3.833875280E0,-3.393750191E0,6.750000119E-1,-5.437500381E1,5.448499064E1
3.843875280E0,-3.356250048E0,1.031250000E0,-5.390625381E1,5.402047844E1
3.853875280E0,-3.656250238E0,1.331250072E0,-5.386875153E1,5.400909908E1
3.863875280E0,-4.143750191E0,1.218750000E0,-5.370000076E1,5.387342665E1
3.873875280E0,-3.862500191E0,1.237500072E0,-5.415000153E1,5.430168487E1
3.883875280E0,-4.218750000E0,1.012500048E0,-5.426250076E1,5.443566843E1
3.893875280E0,-4.500000000E0,6.937500238E-1,-5.394375229E1,5.413556779E1
3.903875280E0,-4.875000000E0,8.062500358E-1,-5.411250305E1,5.433763567E1
3.913875280E0,-5.381250381E0,5.625000000E-1,-5.366250229E1,5.393457531E1
3.923875280E0,-4.818750381E0,4.125000238E-1,-5.383125305E1,5.404807413E1
3.933875280E0,-4.650000095E0,2.250000089E-1,-5.383125305E1,5.403218421E1
3.943875280E0,-4.725000381E0,-5.625000224E-2,-5.379375076E1,5.400089271E1
3.953875280E0,-4.781250000E0,0.000000000E0,-5.366250229E1,5.387508240E1
3.963875280E0,-4.893750191E0,7.500000298E-2,-5.355000305E1,5.377320190E1
3.973875280E0,-4.893750191E0,8.250000477E-1,-5.371875381E1,5.394751085E1
3.983875280E0,-4.743750095E0,1.275000095E0,-5.377500153E1,5.399888498E1
3.993875280E0,-4.125000000E0,1.762500048E0,-5.409375381E1,5.427942735E1
4.003875280E0,-4.556250095E0,1.987500072E0,-5.443125153E1,5.465775987E1
4.013875280E0,-4.687500000E0,2.175000191E0,-5.456250381E1,5.480666113E1
4.023875280E0,-4.368750095E0,2.287500143E0,-5.491875076E1,5.513971182E1
4.033875280E0,-4.893750191E0,2.325000048E0,-5.529375076E1,5.555855730E1
4.043875280E0,-4.743750095E0,2.568750143E0,-5.531250381E1,5.557494688E1
4.053875280E0,-4.537500381E0,2.250000000E0,-5.551875305E1,5.574929013E1
4.063875280E0,-4.743750095E0,1.931250095E0,-5.550000381E1,5.573583511E1
4.073875280E0,-4.612500191E0,1.631250024E0,-5.540625381E1,5.562184010E1
4.083875280E0,-4.593750000E0,1.537500024E0,-5.535000229E1,5.556158024E1
4.093875280E0,-4.237500191E0,1.443750024E0,-5.538750076E1,5.556812092E1
4.103875280E0,-4.312500000E0,1.725000024E0,-5.521875381E1,5.541375329E1
4.113875280E0,-3.787500143E0,1.593750119E0,-5.461875153E1,5.477310668E1
4.123875280E0,-3.900000095E0,1.462500095E0,-5.460000229E1,5.475864459E1
4.133875280E0,-4.293750286E0,1.312500000E0,-5.465625381E1,5.484035949E1
4.143875280E0,-4.050000191E0,1.200000048E0,-5.461875153E1,5.478184480E1
4.153875280E0,-4.031250000E0,1.256250024E0,-5.469375229E1,5.485650080E1
4.163875280E0,-3.750000238E0,1.256250024E0,-5.448750305E1,5.463083978E1
4.173875280E0,-3.637500048E0,1.462500095E0,-5.437500381E1,5.451615681E1
4.183875280E0,-3.675000191E0,1.256250024E0,-5.445000076E1,5.458833551E1
4.193875280E0,-3.918750048E0,1.256250024E0,-5.482500076E1,5.497922767E1
4.203875280E0,-3.862500191E0,1.218750000E0,-5.497500229E1,5.512399782E1
4.213875280E0,-3.693750143E0,1.443750024E0,-5.475000381E1,5.489345245E1
4.223875280E0,-3.637500048E0,1.481250048E0,-5.446875381E1,5.461016984E1
4.233875280E0,-3.806250095E0,1.350000024E0,-5.458125305E1,5.473045975E1
4.243875280E0,-3.675000191E0,1.293750048E0,-5.452500153E1,5.466402114E1
4.253875280E0,-3.712500095E0,1.387500048E0,-5.461875153E1,5.476235780E1
4.263875280E0,-3.018750191E0,1.650000095E0,-5.456250381E1,5.467085307E1
4.273875280E0,-2.925000191E0,1.631250024E0,-5.430000305E1,5.440318864E1
4.283875280E0,-3.262500048E0,1.537500024E0,-5.396250153E1,5.408289363E1
4.293875280E0,-2.887500048E0,1.443750024E0,-5.394375229E1,5.404026722E1
4.303875280E0,-2.943750143E0,1.350000024E0,-5.420625305E1,5.430291000E1
4.313875280E0,-2.812500000E0,1.537500024E0,-5.392500305E1,5.402018157E1
4.323875280E0,-3.000000000E0,1.537500024E0,-5.386875153E1,5.397412618E1
4.333875280E0,-2.812500000E0,1.368750095E0,-5.379375076E1,5.388461055E1
4.343875280E0,-2.775000095E0,1.106250048E0,-5.377500153E1,5.385791682E1
4.353875280E0,-2.793750048E0,1.125000000E0,-5.409375381E1,5.417753101E1
4.363875280E0,-2.325000048E0,1.331250072E0,-5.418750381E1,5.425369500E1
4.373875280E0,-2.175000191E0,1.481250048E0,-5.411250305E1,5.417644981E1
4.383875280E0,-1.968750119E0,1.837500095E0,-5.381250381E1,5.387984735E1
4.393875280E0,-1.931250095E0,1.837500095E0,-5.390625381E1,5.397212553E1
4.403875280E0,-1.856250048E0,1.781250119E0,-5.394375229E1,5.400506390E1
4.413875280E0,-1.781250119E0,1.818750024E0,-5.392500305E1,5.398505958E1
4.423875280E0,-1.781250119E0,2.137500048E0,-5.405625153E1,5.412781251E1
4.433875280E0,-1.800000072E0,2.343750000E0,-5.379375076E1,5.387486228E1
4.443875280E0,-1.631250024E0,2.137500048E0,-5.390625381E1,5.397327194E1
4.453875280E0,-1.650000095E0,2.081250191E0,-5.415000153E1,5.421509723E1
4.463875280E0,-1.500000000E0,2.006250143E0,-5.416875076E1,5.422664104E1
4.473875280E0,-1.537500024E0,2.043750048E0,-5.400000381E1,5.406053304E1
4.483875280E0,-1.593750119E0,2.043750048E0,-5.403750229E1,5.409961744E1
4.493875280E0,-1.856250048E0,1.987500072E0,-5.426250076E1,5.433060657E1
4.503875280E0,-2.137500048E0,1.856250048E0,-5.405625153E1,5.413033253E1
4.513875280E0,-1.987500072E0,1.556250095E0,-5.390625381E1,5.396532471E1
4.523875280E0,-2.268750191E0,1.706250072E0,-5.409375381E1,5.416818918E1
4.533875280E0,-2.325000048E0,1.612500072E0,-5.385000229E1,5.392428514E1
4.543875280E0,-2.137500048E0,1.725000024E0,-5.407500076E1,5.414471571E1
4.553875280E0,-2.287500143E0,1.762500048E0,-5.426250076E1,5.433928645E1
4.563875280E0,-2.231250048E0,1.856250048E0,-5.430000305E1,5.437751808E1
4.573875280E0,-2.362500191E0,1.931250095E0,-5.437500381E1,5.446055613E1
4.583875280E0,-2.268750191E0,1.800000072E0,-5.437500381E1,5.445207312E1
4.593875280E0,-2.081250191E0,1.762500048E0,-5.450625229E1,5.457444042E1
4.603875280E0,-1.987500072E0,1.856250048E0,-5.435625076E1,5.442423925E1
4.613875280E0,-1.950000048E0,1.950000048E0,-5.452500153E1,5.459469564E1
4.623875280E0,-2.418750048E0,1.800000072E0,-5.469375229E1,5.477679154E1
4.633875280E0,-2.175000191E0,1.518750072E0,-5.445000076E1,5.451458347E1
4.643875280E0,-1.912500024E0,1.650000095E0,-5.439375305E1,5.445236935E1
4.653875280E0,-1.856250048E0,1.293750048E0,-5.400000381E1,5.404738537E1
4.663875280E0,-1.406250000E0,1.818750024E0,-5.405625153E1,5.410511732E1
4.673875280E0,-1.668750048E0,1.800000072E0,-5.394375229E1,5.399956609E1
4.683875280E0,-1.462500095E0,1.668750048E0,-5.386875153E1,5.391443243E1
4.693875280E0,-1.312500000E0,1.837500095E0,-5.375625229E1,5.380365901E1
4.703875280E0,-9.750000238E-1,1.931250095E0,-5.315625381E1,5.320026007E1
4.713875280E0,-1.068750024E0,2.287500143E0,-5.338125229E1,5.344092981E1
4.723875280E0,-1.500000000E0,2.025000095E0,-5.371875381E1,5.377783128E1
4.733875280E0,-1.293750048E0,2.268750191E0,-5.385000229E1,5.391329857E1
4.743875280E0,-2.137500048E0,1.800000072E0,-5.385000229E1,5.392245964E1
4.753875280E0,-2.006250143E0,1.837500095E0,-5.403750229E1,5.410594330E1
4.763875280E0,-2.062500000E0,1.837500095E0,-5.411250305E1,5.418296134E1
4.773875280E0,-2.118750095E0,1.875000119E0,-5.416875076E1,5.424258739E1
4.783875280E0,-2.531250000E0,1.687500119E0,-5.446875381E1,5.455364356E1
4.793875280E0,-3.000000000E0,1.350000024E0,-5.461875153E1,5.471773495E1
4.803875280E0,-2.868750095E0,1.443750024E0,-5.456250381E1,5.465693884E1
4.813875280E0,-3.281250238E0,1.462500095E0,-5.469375229E1,5.481160506E1
4.823875280E0,-3.375000238E0,1.612500072E0,-5.452500153E1,5.465314789E1
4.833875280E0,-3.712500095E0,1.875000119E0,-5.441250229E1,5.457122582E1
4.843875280E0,-3.712500095E0,1.968750119E0,-5.416875076E1,5.433150277E1
4.853875280E0,-3.562500238E0,1.781250119E0,-5.413125229E1,5.427758961E1
4.863875280E0,-3.825000048E0,1.762500048E0,-5.415000153E1,5.431353144E1
4.873875280E0,-3.581250191E0,2.081250191E0,-5.386875153E1,5.402776459E1
4.883875280E0,-3.468750238E0,2.287500143E0,-5.385000229E1,5.401006972E1
4.893875280E0,-2.868750095E0,2.287500143E0,-5.362500381E1,5.375038063E1
4.903875280E0,-2.400000095E0,2.212500095E0,-5.377500153E1,5.387398209E1
4.913875280E0,-2.268750191E0,2.137500048E0,-5.386875153E1,5.395885956E1
4.923875280E0,-2.306250095E0,2.287500143E0,-5.400000381E1,5.409761417E1
4.933875280E0,-2.943750143E0,2.325000048E0,-5.405625153E1,5.418624935E1
4.943875280E0,-3.112500191E0,2.175000191E0,-5.381250381E1,5.394630525E1
4.953875280E0,-2.793750048E0,2.175000191E0,-5.407500076E1,5.419078679E1
4.963875280E0,-2.925000191E0,1.912500024E0,-5.394375229E1,5.405683762E1
4.973875280E0,-3.075000048E0,1.781250119E0,-5.392500305E1,5.404196917E1
4.983875280E0,-3.487500191E0,1.875000119E0,-5.426250076E1,5.440677598E1
4.993875280E0,-3.656250238E0,1.762500048E0,-5.403750229E1,5.418972436E1
5.003875280E0,-3.562500238E0,1.743750095E0,-5.445000076E1,5.459427310E1
5.013875280E0,-3.337500095E0,1.781250119E0,-5.431875229E1,5.445033158E1
5.023875280E0,-2.850000143E0,2.025000095E0,-5.456250381E1,5.467439939E1
5.033875280E0,-3.056250095E0,2.006250143E0,-5.478750229E1,5.490934448E1
5.043875280E0,-2.850000143E0,2.156250000E0,-5.473125076E1,5.484780511E1
5.053875280E0,-2.681250095E0,2.325000048E0,-5.497500229E1,5.508943278E1
5.063875280E0,-2.662500143E0,2.006250143E0,-5.463750076E1,5.473911249E1
5.073875280E0,-2.343750000E0,2.043750048E0,-5.486250305E1,5.495056250E1
5.083875280E0,-2.343750000E0,1.893750072E0,-5.461875153E1,5.470180501E1
5.093875280E0,-2.250000000E0,1.725000024E0,-5.465625381E1,5.472973786E1
5.103875280E0,-2.043750048E0,1.818750024E0,-5.463750076E1,5.470595265E1
5.113875280E0,-2.156250000E0,1.818750024E0,-5.396250153E1,5.403618081E1
5.123875280E0,-2.156250000E0,1.950000048E0,-5.396250153E1,5.404075763E1
5.133875280E0,-2.268750191E0,2.175000191E0,-5.398125076E1,5.407266673E1
5.143875280E0,-2.006250143E0,2.343750000E0,-5.371875381E1,5.380727381E1
5.153875280E0,-2.175000191E0,2.456250191E0,-5.340000153E1,5.350069115E1
5.163875280E0,-2.587500095E0,2.343750000E0,-5.328750229E1,5.340174361E1
5.173875280E0,-2.212500095E0,2.381250143E0,-5.319375229E1,5.329297131E1
5.183875280E0,-2.475000143E0,2.362500191E0,-5.323125076E1,5.334110133E1
5.193875280E0,-2.118750095E0,2.287500143E0,-5.323125076E1,5.332248885E1
5.203875280E0,-2.325000048E0,1.987500072E0,-5.315625381E1,5.324418373E1
5.213875280E0,-2.362500191E0,1.781250119E0,-5.308125305E1,5.316365003E1
5.223875280E0,-2.081250191E0,1.762500048E0,-5.347500229E1,5.354450372E1
5.233875280E0,-2.193750143E0,1.612500072E0,-5.377500153E1,5.384388067E1
5.243875280E0,-1.987500072E0,1.631250024E0,-5.375625229E1,5.381770892E1
5.253875280E0,-2.437500000E0,1.706250072E0,-5.385000229E1,5.393213738E1
5.263875280E0,-2.381250143E0,1.500000000E0,-5.392500305E1,5.399839170E1
5.273875280E0,-2.362500191E0,1.631250024E0,-5.396250153E1,5.403881896E1
5.283875280E0,-2.512500048E0,1.706250072E0,-5.411250305E1,5.419766538E1
5.293875280E0,-2.531250000E0,1.518750072E0,-5.386875153E1,5.394957108E1
5.303875280E0,-2.737500191E0,1.593750119E0,-5.386875153E1,5.396180443E1
5.313875280E0,-2.737500191E0,1.387500048E0,-5.353125381E1,5.361915888E1
5.323875280E0,-2.512500048E0,1.631250024E0,-5.345625305E1,5.354012162E1
5.333875280E0,-2.287500143E0,1.781250119E0,-5.375625229E1,5.383437720E1
5.343875280E0,-2.043750048E0,1.781250119E0,-5.353125381E1,5.359985915E1
5.353875280E0,-2.287500143E0,1.762500048E0,-5.407500076E1,5.415205232E1
5.363875280E0,-2.212500095E0,1.593750119E0,-5.383125305E1,5.390026903E1
5.373875280E0,-1.912500024E0,2.006250143E0,-5.394375229E1,5.401491560E1
5.383875280E0,-1.706250072E0,2.437500000E0,-5.379375076E1,5.387597161E1
5.393875280E0,-1.368750095E0,2.681250095E0,-5.392500305E1,5.400896715E1
5.403875280E0,-1.575000048E0,2.475000143E0,-5.424375153E1,5.432302302E1
5.413875280E0,-1.500000000E0,2.193750143E0,-5.394375229E1,5.400917469E1
5.423875280E0,-1.331250072E0,2.250000000E0,-5.418750381E1,5.425053268E1
5.433875280E0,-1.631250024E0,2.137500048E0,-5.394375229E1,5.401072388E1
5.443875280E0,-1.462500095E0,1.987500072E0,-5.383125305E1,5.388778032E1
5.453875280E0,-1.762500048E0,1.706250072E0,-5.386875153E1,5.392457776E1
5.463875280E0,-1.743750095E0,1.143750072E0,-5.371875381E1,5.375921633E1
5.473875280E0,-1.875000119E0,1.068750024E0,-5.392500305E1,5.396817401E1
5.483875280E0,-2.193750143E0,1.106250048E0,-5.341875076E1,5.347522101E1
5.493875280E0,-2.175000191E0,1.237500072E0,-5.345625305E1,5.351479256E1
5.503875280E0,-2.475000143E0,1.312500000E0,-5.336250305E1,5.343598987E1
5.513875280E0,-2.493750095E0,1.181250095E0,-5.325000381E1,5.332145016E1
5.523875280E0,-2.587500095E0,1.406250000E0,-5.341875076E1,5.349986569E1
5.533875280E0,-2.831250191E0,1.331250072E0,-5.351250076E1,5.360387992E1
5.543875280E0,-2.925000191E0,1.368750095E0,-5.345625305E1,5.355371223E1
5.553875280E0,-3.000000000E0,1.162500024E0,-5.330625153E1,5.340325700E1
5.563875280E0,-2.831250191E0,1.050000072E0,-5.334375381E1,5.342915448E1
5.573875280E0,-3.168750048E0,9.750000238E-1,-5.315625381E1,5.325954301E1
5.583875280E0,-3.693750143E0,9.375000596E-1,-5.310000229E1,5.323657520E1
5.593875280E0,-3.131250143E0,1.106250048E0,-5.328750229E1,5.339088327E1
5.603875280E0,-3.168750048E0,1.237500072E0,-5.347500229E1,5.358309671E1
5.613875280E0,-3.018750191E0,1.218750000E0,-5.336250305E1,5.346171468E1
5.623875280E0,-2.887500048E0,1.312500000E0,-5.345625305E1,5.355026894E1
5.633875280E0,-2.643750191E0,1.518750072E0,-5.343750381E1,5.352441341E1
5.643875280E0,-2.437500000E0,1.556250095E0,-5.356875229E1,5.364675705E1
5.653875280E0,-2.137500048E0,1.687500119E0,-5.396250153E1,5.403117743E1
5.663875280E0,-1.500000000E0,1.575000048E0,-5.385000229E1,5.389390848E1
5.673875280E0,-1.575000048E0,1.631250024E0,-5.379375076E1,5.384151951E1
5.683875280E0,-1.781250119E0,1.331250072E0,-5.356875229E1,5.361488880E1
5.693875280E0,-1.125000000E0,1.350000024E0,-5.370000076E1,5.372874656E1
5.703875280E0,-1.350000024E0,1.275000095E0,-5.388750076E1,5.391948501E1
5.713875280E0,-1.500000000E0,1.087500095E0,-5.383125305E1,5.386312711E1
5.723875280E0,-1.593750119E0,1.143750072E0,-5.411250305E1,5.414804881E1
5.733875280E0,-1.743750095E0,9.187500477E-1,-5.400000381E1,5.403596190E1
5.743875280E0,-1.518750072E0,7.875000238E-1,-5.413125229E1,5.415827944E1
5.753875280E0,-1.368750095E0,4.875000119E-1,-5.418750381E1,5.420698020E1
5.763875280E0,-1.050000072E0,5.625000000E-1,-5.450625229E1,5.451926673E1
5.773875280E0,-1.687500119E0,5.625000000E-1,-5.452500153E1,5.455400860E1
5.783875280E0,-1.350000024E0,4.312500060E-1,-5.456250381E1,5.458090599E1
5.793875280E0,-1.125000000E0,5.250000358E-1,-5.446875381E1,5.448290000E1
5.803875280E0,-1.218750000E0,3.375000060E-1,-5.446875381E1,5.448343234E1
5.813875280E0,-9.937500358E-1,3.000000119E-1,-5.435625076E1,5.436616168E1
5.823875280E0,-1.237500072E0,5.062500238E-1,-5.430000305E1,5.431646184E1
5.833875280E0,-1.462500095E0,6.750000119E-1,-5.405625153E1,5.408024464E1
5.843875280E0,-1.181250095E0,5.812500119E-1,-5.377500153E1,5.379111444E1
5.853875280E0,-1.143750072E0,3.937500119E-1,-5.366250229E1,5.367613394E1
5.863875280E0,-1.218750000E0,4.500000179E-1,-5.358750153E1,5.360324777E1
5.873875280E0,-1.406250000E0,5.062500238E-1,-5.377500153E1,5.379576765E1
5.883875280E0,-1.725000024E0,4.125000238E-1,-5.345625305E1,5.348566884E1
5.893875280E0,-1.875000119E0,5.062500238E-1,-5.370000076E1,5.373510953E1
5.903875280E0,-2.437500000E0,4.875000119E-1,-5.392500305E1,5.398226576E1
5.913875280E0,-2.681250095E0,6.000000238E-1,-5.390625381E1,5.397622905E1
5.923875280E0,-3.037500143E0,7.312500477E-1,-5.413125229E1,5.422133905E1
5.933875280E0,-3.450000048E0,1.068750024E0,-5.409375381E1,5.421419490E1
5.943875280E0,-3.375000238E0,1.293750048E0,-5.411250305E1,5.423308402E1
5.953875280E0,-3.600000143E0,1.012500048E0,-5.420625305E1,5.433509940E1
5.963875280E0,-3.281250238E0,1.200000048E0,-5.439375305E1,5.450584349E1
5.973875280E0,-3.562500238E0,1.256250024E0,-5.446875381E1,5.459958529E1
5.983875280E0,-3.000000000E0,1.181250095E0,-5.413125229E1,5.422718715E1
5.993875280E0,-2.831250191E0,8.437500596E-1,-5.446875381E1,5.454881331E1
6.003875280E0,-2.643750191E0,7.687500119E-1,-5.431875229E1,5.438848446E1
6.013875280E0,-2.268750191E0,5.625000000E-1,-5.441250229E1,5.446268483E1
6.023875280E0,-2.831250191E0,1.500000060E-1,-5.409375381E1,5.416800420E1
6.033875280E0,-2.887500048E0,1.312500089E-1,-5.403750229E1,5.411475341E1
6.043875280E0,-3.243750095E0,2.062500119E-1,-5.413125229E1,5.422874633E1
6.053875280E0,-2.831250191E0,1.312500089E-1,-5.379375076E1,5.386836572E1
6.063875280E0,-3.168750048E0,2.625000179E-1,-5.405625153E1,5.414968340E1
6.073875280E0,-3.356250048E0,3.375000060E-1,-5.383125305E1,5.393683459E1
6.083875280E0,-3.487500191E0,5.250000358E-1,-5.409375381E1,5.420860157E1
6.093875280E0,-3.750000238E0,3.750000000E-1,-5.381250381E1,5.394431104E1
6.103875280E0,-3.600000143E0,5.250000358E-1,-5.394375229E1,5.406629298E1
6.113875280E0,-3.487500191E0,8.812500238E-1,-5.385000229E1,5.397001024E1
6.123875280E0,-2.850000143E0,7.312500477E-1,-5.375625229E1,5.383671505E1
6.133875280E0,-3.206250191E0,9.000000358E-1,-5.386875153E1,5.397158911E1
6.143875280E0,-3.243750095E0,8.437500596E-1,-5.336250305E1,5.346765902E1
6.153875280E0,-3.018750191E0,9.000000358E-1,-5.332500076E1,5.341796102E1
6.163875280E0,-3.281250238E0,7.875000238E-1,-5.340000153E1,5.350651290E1
6.173875280E0,-2.756250143E0,7.687500119E-1,-5.325000381E1,5.332683000E1
6.183875280E0,-3.000000000E0,7.312500477E-1,-5.343750381E1,5.352664328E1
6.193875280E0,-3.131250143E0,6.375000477E-1,-5.334375381E1,5.343937878E1
6.203875280E0,-3.206250191E0,6.187500358E-1,-5.326875305E1,5.336874501E1
